Sender BU ID,Sender BU Description,Sender BU Region,Sender BU Approver Contact Email,Sender BU Onsite Contact Email,Sender BU's SKU Current DOI,Sender BU's SKU Target DOI,Sender Average Weekly Use,Sender BU On Hand Quantity,Sender BU in Transit Quantity,Sender BU Approves transfer? (YES/NO),Item ID,Item Description,Supplier Name,Source Lot ID,Item-Lot Expiry Date,Item Quantity to transfer,STD UOM,$ Value of Transfer,Transfer Recommendation Reason,PeopleSoft Transfer ID,Receiver BU ID,Receiver BU Description,Receiver BU Region,Receiver BU Approver Contact Email,Receiver BU Onsite Contact Email,Receiver BU's SKU Current DOI,Receiver BU's SKU Target DOI,Receiver Average Weekly Use,Receiver BU On Hand Quantity,Receiver BU in Transit Quantity,Receiver BU Approves transfer? (YES/NO),Chart of Accounts,Receiver BU Address,Sender Lot Items to Expire
68100,Quest Diagnostics - West Hills,West,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,51.61,14,41.370000000000005,305,0,-,34756,"TIP, PIPET, BARRIER, 100-1000U",FISHER HEALTHCARE,NONLOT,2100-01-01,50.0,PK,3552.5,Surplus at SoBU (non-lot),,51500,Quest Diagnostics - Dallas,Southwest,Jeannie.E.Disisto@questdiagnostics.com,Jeannie.E.Disisto@questdiagnostics.com,0.0,14,25.2,0,0,-,51500-IG,"4770 Regent Boulevard, Irving, 75063, TX",0.0
68100,Quest Diagnostics - West Hills,West,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,51.61,14,41.370000000000005,305,0,-,34756,"TIP, PIPET, BARRIER, 100-1000U",FISHER HEALTHCARE,NONLOT,2100-01-01,22.0,PK,1563.1,Surplus at SoBU (non-lot),,61500,Quest Diagnostics-Tampa,Southeast,Quentia.D.Jones@questdiagnostics.com,Quentia.D.Jones@questdiagnostics.com,0.0,14,11.41,0,0,-,61500-TP,"4225 E Fowler Ave, Tampa, 33617-2026, FL",0.0
29774,Quest Diagnostics-Jackson-Mad,Southeast,Tiffany.L.VanDyke@questdiagnostics.com,Tiffany.L.VanDyke@questdiagnostics.com,99999.0,14,0.0,56,0,-,39224,"TAPE, LABEL,YELLOW, 3/4X2160/R","AERO-MED, LTD.",NONLOT,2100-01-01,31.0,EA,202.74,Surplus at SoBU (non-lot),,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,10.68,24,16.38,25,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",0.0
34600,Quest Diagnostics Chicago,Great MidWest,Kenneth.C.Krawczyk@questdiagnostics.com,Kenneth.C.Krawczyk@questdiagnostics.com,238.46,14,0.91,31,0,-,40915,"CHEMICAL, ACETONITRILE, OPTIMA GRADE, 4L",FISHER HEALTHCARE,198798,2025-03-31,3.0,EA,97.19999999999999,Surplus at SoBU (lot in use); lot not found at deficit ReBU,,46500,Quest Diagnostics-Marlborough,North,Leslie.X.Haradji@questdiagnostics.com,Leslie.X.Haradji@questdiagnostics.com,10.23,14,6.16,9,0,-,46500-NL2,"200 Forest Street
Floor 3, Marlborough, 1752, MA",0.0
67100,Quest Diagnostics - Chantilly,Esoteric,ChantillyMaterialsManagement@questdiagnostics.com,ChantillyMaterialsManagement@questdiagnostics.com,114.08,14,4.97,81,0,-,41000,"CHEMICAL, 2-PROPANOL OPTIMA, A",FISHER HEALTHCARE,NONLOT,2100-01-01,22.0,EA,444.4,Surplus at SoBU (non-lot),,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,19.62,24,36.4,102,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",0.0
33000,Nichols Institute Valencia,Esoteric,,,45.54,14,7.840000000000001,51,0,-,41053,"CHEMICAL, ACETONITRILE UV, AMB",FISHER HEALTHCARE,NONLOT,2100-01-01,35.0,EA,1067.5,Surplus at SoBU (non-lot),,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,12.47,24,83.08999999999999,148,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",0.0
67100,Quest Diagnostics - Chantilly,Esoteric,ChantillyMaterialsManagement@questdiagnostics.com,ChantillyMaterialsManagement@questdiagnostics.com,18.06,14,30.240000000000002,78,0,-,41053,"CHEMICAL, ACETONITRILE UV, AMB",FISHER HEALTHCARE,NONLOT,2100-01-01,17.0,EA,518.5,Surplus at SoBU (non-lot),,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,12.47,24,83.08999999999999,148,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",0.0
60574,Quest-Peace Health RiverBend,West,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,18.66,14,14.629999999999999,39,0,-,44471,"MEDIA, GAS PACK, MITSUBISHI PA",FISHER HEALTHCARE,NONLOT,2100-01-01,3.0,PK,74.85,Surplus at SoBU (non-lot),,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,20.0,24,5.95,17,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",0.0
67100,Quest Diagnostics - Chantilly,Esoteric,ChantillyMaterialsManagement@questdiagnostics.com,ChantillyMaterialsManagement@questdiagnostics.com,32.7,24,154.14,720,0,-,48592,"REAGENT, CHLAMYDIA IFA SLIDE,1/EA",DIASORIN MOLECULAR LLC,6898N,2022-08-31,22.0,EA,330.0,Surplus at SoBU (lot NOT in use); lot not found at deficit ReBU,,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,19.0,24,232.04999999999998,630,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",0.0
67100,Quest Diagnostics - Chantilly,Esoteric,ChantillyMaterialsManagement@questdiagnostics.com,ChantillyMaterialsManagement@questdiagnostics.com,32.7,24,154.14,720,0,-,48592,"REAGENT, CHLAMYDIA IFA SLIDE,1/EA",DIASORIN MOLECULAR LLC,7039,2022-10-31,34.0,EA,510.0,Surplus at SoBU (lot in use); lot not found at deficit ReBU,,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,19.0,24,232.04999999999998,630,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",0.0
67100,Quest Diagnostics - Chantilly,Esoteric,ChantillyMaterialsManagement@questdiagnostics.com,ChantillyMaterialsManagement@questdiagnostics.com,32.7,24,154.14,720,0,-,48592,"REAGENT, CHLAMYDIA IFA SLIDE,1/EA",DIASORIN MOLECULAR LLC,7039N,2022-10-31,109.0,EA,1635.0,Surplus at SoBU (lot NOT in use); lot in use at deficit ReBU,,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,19.0,24,232.04999999999998,630,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",0.0
10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,73.53,24,4.760000000000001,50,0,-,56659,"RGT, AP M. TB, 20/TESTS/KIT",HOLOGIC LIMITED PARTNERSHIP,283496H,2022-02-15,8.0,KT,1344.0,Surplus at SoBU (lot NOT in use); lot not found at deficit ReBU,,62500,Quest Diagnostics-Teterboro,East,Johnny.X.Ramirez@questdiagnostics.com,Johnny.X.Ramirez@questdiagnostics.com,12.88,19,9.24,17,0,-,62500-QTE,"1 Malcolm Avenue, Teterboro, 7608, NJ",0.0
42500,Quest Diagnostics-Horsham,East,Jogi.M.John@questdiagnostics.com,Jogi.M.John@questdiagnostics.com,55.81,14,3.01,24,0,-,60544,"TUBE, CULTURE, DISPO 10X75, 4X",FISHER HEALTHCARE,NONLOT,2100-01-01,13.0,PK,63.245000000000005,Surplus at SoBU (non-lot),,62540,Quest Diag-HUMC Univ Med Ctr,East,,,4.91,14,28.490000000000002,20,0,-,62540-P34,"30 Prospect Ave
Hospital Laboratory, Hackensack, 07601-1915, NJ",0.0
48510,Quest Diag- Rose Med Ctr,Great MidWest,,,35.44,14,5.53,28,0,-,60544,"TUBE, CULTURE, DISPO 10X75, 4X",FISHER HEALTHCARE,NONLOT,2100-01-01,11.0,PK,53.515,Surplus at SoBU (non-lot),,62540,Quest Diag-HUMC Univ Med Ctr,East,,,4.91,14,28.490000000000002,20,0,-,62540-P34,"30 Prospect Ave
Hospital Laboratory, Hackensack, 07601-1915, NJ",0.0
68200,Quest Diagnostics - Sacramento,West,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,70.97,14,2.17,22,0,-,60544,"TUBE, CULTURE, DISPO 10X75, 4X",FISHER HEALTHCARE,NONLOT,2100-01-01,12.0,PK,58.38,Surplus at SoBU (non-lot),,62540,Quest Diag-HUMC Univ Med Ctr,East,,,4.91,14,28.490000000000002,20,0,-,62540-P34,"30 Prospect Ave
Hospital Laboratory, Hackensack, 07601-1915, NJ",0.0
67100,Quest Diagnostics - Chantilly,Esoteric,ChantillyMaterialsManagement@questdiagnostics.com,ChantillyMaterialsManagement@questdiagnostics.com,99999.0,24,0.0,47,0,-,60623,"REAGENT, LEGIONELLA IMMUNOFLUORESENCE TEST",BIO-RAD LABORATORIES,64315234,2021-02-28,22.0,EA,2970.0,Lot expires before SoBU use; lot not found at surplus ReBU,,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,39.34,24,4.27,24,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",22.0
67100,Quest Diagnostics - Chantilly,Esoteric,ChantillyMaterialsManagement@questdiagnostics.com,ChantillyMaterialsManagement@questdiagnostics.com,99999.0,24,0.0,47,0,-,60623,"REAGENT, LEGIONELLA IMMUNOFLUORESENCE TEST",BIO-RAD LABORATORIES,64320427,2021-10-31,25.0,EA,3375.0,Lot expires before SoBU use; lot in use at surplus ReBU,,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,39.34,24,4.27,24,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",25.0
10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,59.72,24,5.04,43,0,-,60633,"RGT, MYCOBACTERIUM AVIUM COMPLEX, KIT/20",HOLOGIC LIMITED PARTNERSHIP,283494H,2022-01-15,5.0,KT,420.0,Surplus at SoBU (lot in use); lot in inventory at deficit ReBU,,36200,Mid America Clinical Labs,Great MidWest,Brent Fraker,Brent Fraker,9.52,22,2.94,4,0,-,36200-JI,"2560 N Shadeland Ave
Ste B, Indianapolis, 46219-1706, IN",0.0
62500,Quest Diagnostics-Teterboro,East,Johnny.X.Ramirez@questdiagnostics.com,Johnny.X.Ramirez@questdiagnostics.com,73.68,19,1.33,14,0,-,60648,"REAGENT, FLOW, CD, 19 PE ASR, 1/EA","BECTON, DICKINSON AND CO (BIOSCIENCES)",224377,2022-04-30,7.0,EA,574.0,Surplus at SoBU (lot NOT in use); lot in use at deficit ReBU,,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,10.71,24,3.9200000000000004,6,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",0.0
59400,Quest Diagnostics - Cin - OH,Great MidWest,Dave Jerzy,Dave Jerzy,72.73,22,0.77,8,0,-,61047,"REAGENT, ALK PHOS","BECKMAN COULTER, INC.",2598,2022-03-01,5.0,BX,210.0,Surplus at SoBU (lot in use); lot not found at deficit ReBU,,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,3.6,24,17.5,9,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",0.0
67100,Quest Diagnostics - Chantilly,Esoteric,ChantillyMaterialsManagement@questdiagnostics.com,ChantillyMaterialsManagement@questdiagnostics.com,227.27,24,0.77,25,0,-,61047,"REAGENT, ALK PHOS","BECKMAN COULTER, INC.",2594,2021-10-01,7.0,BX,294.0,Surplus at SoBU (lot NOT in use); lot in inventory at deficit ReBU,,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,3.6,24,17.5,9,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",0.0
67100,Quest Diagnostics - Chantilly,Esoteric,ChantillyMaterialsManagement@questdiagnostics.com,ChantillyMaterialsManagement@questdiagnostics.com,227.27,24,0.77,25,0,-,61047,"REAGENT, ALK PHOS","BECKMAN COULTER, INC.",2598,2022-03-01,14.0,BX,588.0,Surplus at SoBU (lot NOT in use); lot not found at deficit ReBU,,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,3.6,24,17.5,9,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",0.0
33000,Nichols Institute Valencia,Esoteric,,,32.84,24,4.69,22,0,-,61984,"MEDIA, TUBE, CULTURE, BBL MGIT",BECTON DICKINSON & CO.,NONLOT,2100-01-01,2.0,CA,2024.0,Surplus at SoBU (non-lot),,30000,Quest Diagnostics - Atlanta,Southeast,,,10.0,19,2.8000000000000003,4,0,-,30000-AT,"1777 Montreal Cir, Tucker, 30084, GA",0.0
50500,Quest Diagnostics-Houston,Southwest,Jeannie.E.Disisto@questdiagnostics.com,Jeannie.E.Disisto@questdiagnostics.com,150.0,19,0.56,12,0,-,61984,"MEDIA, TUBE, CULTURE, BBL MGIT",BECTON DICKINSON & CO.,NONLOT,2100-01-01,10.0,CA,10120.0,Surplus at SoBU (non-lot),,62500,Quest Diagnostics-Teterboro,East,Johnny.X.Ramirez@questdiagnostics.com,Johnny.X.Ramirez@questdiagnostics.com,4.12,19,6.79,4,0,-,62500-QTE,"1 Malcolm Avenue, Teterboro, 7608, NJ",0.0
59400,Quest Diagnostics - Cin - OH,Great MidWest,Dave Jerzy,Dave Jerzy,37.5,22,0.56,3,0,-,61984,"MEDIA, TUBE, CULTURE, BBL MGIT",BECTON DICKINSON & CO.,NONLOT,2100-01-01,1.0,CA,1012.0,Surplus at SoBU (non-lot),,30000,Quest Diagnostics - Atlanta,Southeast,,,10.0,19,2.8000000000000003,4,0,-,30000-AT,"1777 Montreal Cir, Tucker, 30084, GA",0.0
67500,Quest Diagnostics - Las Vegas,West,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,45.45,19,0.77,5,0,-,61984,"MEDIA, TUBE, CULTURE, BBL MGIT",BECTON DICKINSON & CO.,NONLOT,2100-01-01,2.0,CA,2024.0,Surplus at SoBU (non-lot),,62500,Quest Diagnostics-Teterboro,East,Johnny.X.Ramirez@questdiagnostics.com,Johnny.X.Ramirez@questdiagnostics.com,4.12,19,6.79,4,0,-,62500-QTE,"1 Malcolm Avenue, Teterboro, 7608, NJ",0.0
68100,Quest Diagnostics - West Hills,West,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,26.67,19,2.1,8,0,-,61984,"MEDIA, TUBE, CULTURE, BBL MGIT",BECTON DICKINSON & CO.,NONLOT,2100-01-01,2.0,CA,2024.0,Surplus at SoBU (non-lot),,62500,Quest Diagnostics-Teterboro,East,Johnny.X.Ramirez@questdiagnostics.com,Johnny.X.Ramirez@questdiagnostics.com,4.12,19,6.79,4,0,-,62500-QTE,"1 Malcolm Avenue, Teterboro, 7608, NJ",0.0
69000,Quest Diag.- LabOne LLC-Lenexa,Great MidWest,vincent.s.hoefler@questdiagnostics.com,vincent.s.hoefler@questdiagnostics.com,38.46,19,0.91,5,0,-,61984,"MEDIA, TUBE, CULTURE, BBL MGIT",BECTON DICKINSON & CO.,NONLOT,2100-01-01,1.0,CA,1012.0,Surplus at SoBU (non-lot),,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,21.74,24,4.83,15,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",0.0
67100,Quest Diagnostics - Chantilly,Esoteric,ChantillyMaterialsManagement@questdiagnostics.com,ChantillyMaterialsManagement@questdiagnostics.com,99999.0,24,0.0,52,0,-,61996,"REAGENT, PNEUMOCYSTSIS CARINII IMMUNOFLUOR.",BIO-RAD LABORATORIES,64315228,2021-08-31,37.0,KT,6586.0,Lot expires before SoBU use; lot not found at surplus ReBU,,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,43.48,24,1.61,10,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",37.0
67100,Quest Diagnostics - Chantilly,Esoteric,ChantillyMaterialsManagement@questdiagnostics.com,ChantillyMaterialsManagement@questdiagnostics.com,99999.0,24,0.0,52,0,-,61996,"REAGENT, PNEUMOCYSTSIS CARINII IMMUNOFLUOR.",BIO-RAD LABORATORIES,64330548,2021-12-31,15.0,KT,2670.0,Lot expires before SoBU use; lot in use at surplus ReBU,,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,43.48,24,1.61,10,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",15.0
36000,MedFusion,Esoteric,,,99999.0,14,0.0,12,0,-,63082,"TUBE, CULTURE, STERILE POLYSTY",FISHER HEALTHCARE,NONLOT,2100-01-01,11.0,CA,443.41,Surplus at SoBU (non-lot),,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,10.28,24,7.49,11,40,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",0.0
68100,Quest Diagnostics - West Hills,West,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,42.2,14,12.11,73,8,-,63082,"TUBE, CULTURE, STERILE POLYSTY",FISHER HEALTHCARE,NONLOT,2100-01-01,3.0,CA,120.93,Surplus at SoBU (non-lot),,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,10.28,24,7.49,11,40,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",0.0
67500,Quest Diagnostics - Las Vegas,West,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,37.5,19,0.56,3,0,-,63616,"REAGENT, AUTO KIT CH50",FUJIFILM WAKO DIAGNOSTICS USA CORP,EP883,2021-07-31,1.0,BX,354.88,Surplus at SoBU (lot in use); lot in use at deficit ReBU,,34600,Quest Diagnostics Chicago,Great MidWest,Kenneth.C.Krawczyk@questdiagnostics.com,Kenneth.C.Krawczyk@questdiagnostics.com,10.53,19,1.33,2,0,-,34600-CB,"200 LEWIS Dr Ste A, Wood Dale, 60191, IL",0.0
50500,Quest Diagnostics-Houston,Southwest,Jeannie.E.Disisto@questdiagnostics.com,Jeannie.E.Disisto@questdiagnostics.com,33.33,14,0.84,4,0,-,64416,"TIP, PIPETTE, FINNTIP, 5-300UL",FISHER HEALTHCARE,NONLOT,2100-01-01,2.0,CA,90.88,Surplus at SoBU (non-lot),,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,0.79,24,8.89,1,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",0.0
80000,DLO-Diagnostics Lab of OK,Joint Venture,,,100.0,14,0.35000000000000003,5,0,-,64416,"TIP, PIPETTE, FINNTIP, 5-300UL",FISHER HEALTHCARE,NONLOT,2100-01-01,4.0,CA,181.76,Surplus at SoBU (non-lot),,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,0.79,24,8.89,1,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",0.0
10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,99999.0,24,0.0,6,0,-,64895,"REAGENT, GLUCOSE","BECKMAN COULTER, INC.",2579,2022-04-01,6.0,EA,143.94,Lot expires before SoBU use; lot NOT at deficit ReBU (minimum days applies),,63100,Cleveland HeartLab Inc,Esoteric,Robert.M.Caler@questdiagnostics.com,Robert.M.Caler@questdiagnostics.com,2.0,24,7.0,2,0,-,63100-Z4M,"6701 Carnegie Ave
Suite 500, Cleveland, 44103-4623, OH",6.0
45500,Quest Diagnostics-St. LouisMSA,Great MidWest,Mark.K.Gleiber@questdiagnostics.com,Mark.K.Gleiber@questdiagnostics.com,100.0,19,0.42,6,0,-,64895,"REAGENT, GLUCOSE","BECKMAN COULTER, INC.",2583,2022-08-01,3.0,EA,71.97,Surplus at SoBU (lot NOT in use); lot not found at deficit ReBU,,63100,Cleveland HeartLab Inc,Esoteric,Robert.M.Caler@questdiagnostics.com,Robert.M.Caler@questdiagnostics.com,2.0,24,7.0,2,0,-,63100-Z4M,"6701 Carnegie Ave
Suite 500, Cleveland, 44103-4623, OH",0.0
46500,Quest Diagnostics-Marlborough,North,Leslie.X.Haradji@questdiagnostics.com,Leslie.X.Haradji@questdiagnostics.com,83.33,19,0.84,10,0,-,66353,"REAGENT, LIATEST VWF, EA",DIAGNOSTICA STAGO,256977,2021-08-31,7.0,EA,2400.2999999999997,Surplus at SoBU (lot in use); lot not found at deficit ReBU,,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,16.3,24,6.44,15,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",0.0
67100,Quest Diagnostics - Chantilly,Esoteric,ChantillyMaterialsManagement@questdiagnostics.com,ChantillyMaterialsManagement@questdiagnostics.com,36.14,24,5.81,30,0,-,66367,"REAGENT, LIATEST PROTEIN S, EA",DIAGNOSTICA STAGO,256196,2021-04-30,2.0,EA,353.34,Surplus at SoBU (lot in use); lot in use at deficit ReBU,,10000,Quest Diagnostics-Nichols Inst,Esoteric,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,DGXSJCMATERIALSMANAGEMENTCOMMUNICTAIONS@QUESTDIAGNOSTICS.COM,20.27,24,5.18,15,0,-,10000-EZ,"33608 Ortega Hwy, San Juan Capistrano, 92675-2042, CA",0.0
